Hotel Name,Price (SAR),Rating,Reviews,Address,Check-in,Check-out,Search Area,Religious_Context,Latitude,Longitude,Stay_Duration,City_Madinah,City_Makkah,City_Taif,Season_Type_Hajj Peak,Season_Type_Pre-Hajj,Season_Type_Ramadan Season,Season_Type_Regular Umrah,Price_Category_Budget,Price_Category_Mid-Range,Price_Category_Premium,Price_Category_Luxury
أجنحة ريتان للشقق المخدومة Retan serviced apartment,-0.2356422229580219,-0.6962702426788416,-0.3059211356502248,"Lat: 21.2827524, Lng: 40.4127106",2026-02-15,2026-02-20,Hotels in Taif,Regular Umrah related travel near Makkah region,21.2827524,40.4127106,0.0,False,False,True,False,False,False,True,True,False,False,False
فندق كيان الطائف,-0.2095855622775768,0.42746105460697836,-0.2613513008053847,"Lat: 21.2944004, Lng: 40.4350932",2026-02-15,2026-02-20,Hotels in Taif,Regular Umrah related travel near Makkah region,21.2944004,40.4350932,0.0,False,False,True,False,False,False,True,True,False,False,False
لوريڤ هوتل,-0.058731210969736804,1.5511923518927984,0.08056607955020013,"Lat: 21.248545399999998, Lng: 40.413826199999995",2026-02-15,2026-02-20,Hotels in Taif,Regular Umrah related travel near Makkah region,21.2485454,40.4138262,0.0,False,False,True,False,False,False,True,False,True,False,False
فندق رويال دايموند,-0.1567865393198328,1.3264460924356352,-0.31162693576321154,"Lat: 21.3215573, Lng: 40.4342191",2026-02-15,2026-02-20,Hotels in Taif,Regular Umrah related travel near Makkah region,21.3215573,40.4342191,0.0,False,False,True,False,False,False,True,True,False,False,False
راجان للشقق الفندقية,-0.17530048243488588,-0.6962702426788416,-0.22603993406840994,"Lat: 21.2302639, Lng: 40.3790458",2026-02-15,2026-02-20,Hotels in Taif,Regular Umrah related travel near Makkah region,21.2302639,40.3790458,0.0,False,False,True,False,False,False,True,True,False,False,False
سديم الفجر للشقق الفندقية - Sadeem Alfajr Hotel Apartments,-0.23427081976431427,-1.145762761593169,-0.28546638052819673,"Lat: 21.2882806, Lng: 40.416078500000005",2026-02-15,2026-02-20,Hotels in Taif,Regular Umrah related travel near Makkah region,21.2882806,40.416078500000005,0.0,False,False,True,False,False,False,True,True,False,False,False
تاج الجوهرة للشقق الفندقية,-0.14238680578590263,1.3264460924356352,-0.36997681616394423,"Lat: 21.277932399999997, Lng: 40.4380315",2026-02-15,2026-02-20,Hotels in Taif,Regular Umrah related travel near Makkah region,21.2779324,40.4380315,0.0,False,False,True,False,False,False,True,True,False,False,False
فندق ورويك الطائف,-0.03747446146726844,1.3264460924356352,-0.022676605513088866,"Lat: 21.330049799999998, Lng: 40.4359761",2026-02-15,2026-02-20,Hotels in Taif,Regular Umrah related travel near Makkah region,21.3300498,40.4359761,0.0,False,False,True,False,False,False,True,False,True,False,False
قصر لازورد للشقق المخدومة,-0.24455634371712154,-0.9210165021360048,-0.2685642934010472,"Lat: 21.3211949, Lng: 40.4341594",2026-02-15,2026-02-20,Hotels in Taif,Regular Umrah related travel near Makkah region,21.3211949,40.4341594,0.0,False,False,True,False,False,False,True,True,False,False,False
الجوهرة البيضاء للشقق المخدومة,-0.2651273916227361,1.10169983297847,-0.3705150991934713,"Lat: 21.2290147, Lng: 40.4106538",2026-02-15,2026-02-20,Hotels in Taif,Regular Umrah related travel near Makkah region,21.2290147,40.4106538,0.0,False,False,True,False,False,False,True,True,False,False,False
فندق ذكرى,-0.20615705429330772,0.2027147951498152,-0.21215223190661195,"Lat: 21.3309705, Lng: 40.437109199999995",2026-02-15,2026-02-20,Hotels in Taif,Regular Umrah related travel near Makkah region,21.3309705,40.4371092,0.0,False,False,True,False,False,False,True,True,False,False,False
انهار للشقق المخدومة,-0.22261389261779935,-3.393225356164809,-0.32206962653603644,"Lat: 21.2951326, Lng: 40.439685399999995",2026-02-15,2026-02-20,Hotels in Taif,Regular Umrah related travel near Makkah region,21.2951326,40.4396854,0.0,False,False,True,False,False,False,True,True,False,False,False
شاليهات دشيل لبيوت العطلات الاقتصادية - Two-Bedroom Chalet with Private Pool,-0.24112783573285246,2.000684870807127,-0.37277588791748495,"Lat: 21.230449676513672, Lng: 40.38397979736328",2026-02-15,2026-02-20,Hotels in Taif for Hajj visitors,Regular Umrah related travel near Makkah region,21.230449676513672,40.38397979736328,0.0,False,False,True,False,False,False,True,True,False,False,False
Sadeem Al Fkhr,-0.23427081976431427,-0.02203146430735001,-0.3736371407647282,"Lat: 21.278112411499023, Lng: 40.43253707885742",2026-02-15,2026-02-20,Hotels in Taif for Hajj visitors,Regular Umrah related travel near Makkah region,21.278112411499023,40.43253707885742,0.0,False,False,True,False,False,False,True,True,False,False,False
روائع إبداعية للشقق المخدومة,-0.24044213413599863,-1.8200015399646616,-0.2266858737038424,"Lat: 21.3203565, Lng: 40.4311657",2026-02-15,2026-02-20,Hotels in Taif for Hajj visitors,Regular Umrah related travel near Makkah region,21.3203565,40.4311657,0.0,False,False,True,False,False,False,True,True,False,False,False
فندق وشاليهات الخزامى السياحي,-0.2136997718586997,-0.6962702426788416,-0.2553225308746817,"Lat: 21.300456, Lng: 40.4335465",2026-02-15,2026-02-20,Hotels in Taif for Hajj visitors,Regular Umrah related travel near Makkah region,21.300456,40.4335465,0.0,False,False,True,False,False,False,True,True,False,False,False
فندق أورينز / ORIENS HOTEL,-0.20821415908386917,0.8769535735213068,-0.32809839646673944,"Lat: 21.2778585, Lng: 40.4413084",2026-02-15,2026-02-20,Hotels in Taif for Hajj visitors,Regular Umrah related travel near Makkah region,21.2778585,40.4413084,0.0,False,False,True,False,False,False,True,True,False,False,False
فندق لوكسري سويتس,-0.18352890159713173,1.7759386113499636,-0.3283137096785502,"Lat: 21.2871441, Lng: 40.4199048",2026-02-15,2026-02-20,Hotels in Taif for Hajj visitors,Regular Umrah related travel near Makkah region,21.2871441,40.4199048,0.0,False,False,True,False,False,False,True,True,False,False,False
فندق نيلوفر الهدا,-0.25895607725105174,-0.6962702426788416,-0.3525364460072677,"Lat: 21.2786458, Lng: 40.404435899999996",2026-02-15,2026-02-20,Hotels in Taif for Hajj visitors,Regular Umrah related travel near Makkah region,21.2786458,40.4044359,0.0,False,False,True,False,False,False,True,True,False,False,False
مطل الحدائق للشقق المفروشة,-0.17804328882230117,-0.6962702426788416,-0.30947380364510335,"Lat: 21.243710099999998, Lng: 40.45051730000001",2026-02-15,2026-02-20,Hotels in Taif for Hajj visitors,Regular Umrah related travel near Makkah region,21.2437101,40.45051730000001,0.0,False,False,True,False,False,False,True,True,False,False,False
Platinum Park,-0.2054713526964539,-0.47152398322167743,-0.21807334523140953,"Lat: 21.278049900000003, Lng: 40.4349284",2026-02-15,2026-02-20,Hotels in Taif for Hajj visitors,Regular Umrah related travel near Makkah region,21.278049900000003,40.4349284,0.0,False,False,True,False,False,False,True,True,False,False,False
سما الطائف للشقق المخدومة,-0.2637559884290284,-0.6962702426788416,-0.31162693576321154,"Lat: 21.2537465, Lng: 40.4109797",2026-02-15,2026-02-20,Hotels in Taif near Miqat,Regular Umrah related travel near Makkah region,21.2537465,40.4109797,0.0,False,False,True,False,False,False,True,True,False,False,False
نزيل للوحدات السكنية,-0.24935625489509827,-1.3705090210503332,-0.30441394316754905,"Lat: 21.3002434, Lng: 40.427771299999996",2026-02-15,2026-02-20,Hotels in Taif near Miqat,Regular Umrah related travel near Makkah region,21.3002434,40.4277713,0.0,False,False,True,False,False,False,True,True,False,False,False
فندق الرائد الذهبية للشقق المخدومة,-0.24249923892656008,-0.02203146430735001,-0.33434247960925323,"Lat: 21.2708957, Lng: 40.417147199999995",2026-02-15,2026-02-20,Hotels in Taif near Miqat,Regular Umrah related travel near Makkah region,21.2708957,40.4171472,0.0,False,False,True,False,False,False,True,True,False,False,False
فخامة الديار للشقق المخدومة,-0.2534704644762212,-0.9210165021360048,-0.3615796009033222,"Lat: 21.319588, Lng: 40.4289786",2026-02-15,2026-02-20,Umrah visitor hotels in Taif,Regular Umrah related travel near Makkah region,21.319588,40.4289786,0.0,False,False,True,False,False,False,True,True,False,False,False
توت هاوس Toot House,-0.2171282798429688,0.2027147951498152,-0.32411510204823923,"Lat: 21.3497098, Lng: 40.4296291",2026-02-15,2026-02-20,Umrah visitor hotels in Taif,Regular Umrah related travel near Makkah region,21.3497098,40.4296291,0.0,False,False,True,False,False,False,True,True,False,False,False
شهد الثانية للشقق المخدومة,-0.23289941657060662,-0.9210165021360048,-0.3625485103564709,"Lat: 21.3517339, Lng: 40.4289316",2026-02-15,2026-02-20,Umrah visitor hotels in Taif,Regular Umrah related travel near Makkah region,21.3517339,40.4289316,0.0,False,False,True,False,False,False,True,True,False,False,False
شقق روعه المصايف للشقق المخدومه - Budget Double Room,-0.22535669900521463,0.42746105460697836,-0.37277588791748495,"Lat: 21.34086036682129, Lng: 40.44036102294922",2026-02-15,2026-02-20,Budget hotels in Taif for pilgrims,Regular Umrah related travel near Makkah region,21.34086036682129,40.44036102294922,0.0,False,False,True,False,False,False,True,True,False,False,False
شهد الطائف او واي او 238,-0.20821415908386917,-0.9210165021360048,-0.351567536554119,"Lat: 21.335303, Lng: 40.4378169",2026-02-15,2026-02-20,Budget hotels in Taif for pilgrims,Regular Umrah related travel near Makkah region,21.335303,40.4378169,0.0,False,False,True,False,False,False,True,True,False,False,False
شقق ابراج الراحة المخدومه 《شركة راحتي 》,-0.23427081976431427,-0.02203146430735001,-0.36491695568638993,"Lat: 21.421857799999998, Lng: 40.4952469",2026-02-15,2026-02-20,Budget hotels in Taif for pilgrims,Regular Umrah related travel near Makkah region,21.4218578,40.4952469,0.0,False,False,True,False,False,False,True,True,False,False,False
فلل وشقق تيرا النسيم الفندقية - Two-Bedroom Villa,-0.13964399939848735,-0.02203146430735001,-0.3736371407647282,"Lat: 21.258859634399414, Lng: 40.464698791503906",2026-02-15,2026-02-20,Luxury hotels in Taif during Hajj season,Regular Umrah related travel near Makkah region,21.25885963439941,40.46469879150391,0.0,False,False,True,False,False,False,True,True,False,False,False
روكس الفاخرة ROX Luxury,-0.11564444350860371,2.000684870807127,-0.34317032129349695,"Lat: 21.340536999999998, Lng: 40.449889999999996",2026-02-15,2026-02-20,Luxury hotels in Taif during Hajj season,Regular Umrah related travel near Makkah region,21.340537,40.44989,0.0,False,False,True,False,False,False,True,False,True,False,False
اكواخ سنتارا الريفيه - King Suite with Pool View,0.11406559143742538,1.7759386113499636,-0.37277588791748495,"Lat: 21.2113094329834, Lng: 40.395111083984375",2026-02-15,2026-02-20,Luxury hotels in Taif during Hajj season,Regular Umrah related travel near Makkah region,21.2113094329834,40.395111083984375,0.0,False,False,True,False,False,False,True,False,True,False,False
فندق صدفة,0.05783806049541229,0.2027147951498152,-0.14379028715667608,"Lat: 21.3040286, Lng: 40.3726973",2026-02-15,2026-02-20,Luxury hotels in Taif during Hajj season,Regular Umrah related travel near Makkah region,21.3040286,40.3726973,0.0,False,False,True,False,False,False,True,False,True,False,False
فيلا ايمان مسبح وحوش وجلسات خارجيه مع ملعب كرة قدم - Villa,0.12640822018079412,-0.02203146430735001,-0.3736371407647282,"Lat: 21.327329635620117, Lng: 40.54853820800781",2026-02-15,2026-02-20,Luxury hotels in Taif during Hajj season,Regular Umrah related travel near Makkah region,21.32732963562012,40.54853820800781,0.0,False,False,True,False,False,False,True,False,True,False,False
شاليهات شلالات الغابة,0.060580866882827565,0.6522073140641436,-0.32433041526005,"Lat: 21.2079172, Lng: 40.377471799999995",2026-02-15,2026-02-20,Luxury hotels in Taif during Hajj season,Regular Umrah related travel near Makkah region,21.2079172,40.3774718,0.0,False,False,True,False,False,False,True,False,True,False,False
اكواخ سنتارا الريفية,0.09760875311293375,0.2027147951498152,-0.3671777444104036,"Lat: 21.2117032, Lng: 40.3949072",2026-02-15,2026-02-20,Luxury hotels in Taif during Hajj season,Regular Umrah related travel near Makkah region,21.2117032,40.3949072,0.0,False,False,True,False,False,False,True,False,True,False,False
سفن جاردنز - وادي وج,-0.14650101536702553,0.8769535735213068,-0.24315733440737028,"Lat: 21.2683653, Lng: 40.41804580000001",2026-02-15,2026-02-20,Luxury hotels in Taif during Hajj season,Regular Umrah related travel near Makkah region,21.2683653,40.41804580000001,0.0,False,False,True,False,False,False,True,True,False,False,False
فندق رمال الجزيرة,-0.18558600638769318,-0.9210165021360048,-0.30150721480810294,"Lat: 21.3430329, Lng: 40.440188899999995",2026-02-15,2026-02-20,Luxury hotels in Taif during Hajj season,Regular Umrah related travel near Makkah region,21.3430329,40.4401889,0.0,False,False,True,False,False,False,True,True,False,False,False
الشاليه الرمادي,-0.09095918602186626,1.5511923518927984,-0.36577820853363324,"Lat: 21.236198700000003, Lng: 40.3660777",2026-02-15,2026-02-20,Luxury hotels in Taif during Hajj season,Regular Umrah related travel near Makkah region,21.236198700000003,40.3660777,0.0,False,False,True,False,False,False,True,False,True,False,False
شاليهات سنتارا - Two-Bedroom Villa,-0.00524648641513898,1.7759386113499636,-0.37277588791748495,"Lat: 21.211759567260742, Lng: 40.394569396972656",2026-02-15,2026-02-20,Luxury hotels in Taif during Hajj season,Regular Umrah related travel near Makkah region,21.211759567260746,40.394569396972656,0.0,False,False,True,False,False,False,True,False,True,False,False
فندق القصر - الطائف,-0.20135714311533098,0.8769535735213068,-0.36190257072103843,"Lat: 21.5347302, Lng: 40.6154288",2026-02-15,2026-02-20,Luxury hotels in Taif during Hajj season,Regular Umrah related travel near Makkah region,21.5347302,40.6154288,0.0,False,False,True,False,False,False,True,True,False,False,False
شاليهات غيوم الوسام - Three-Bedroom Chalet,-0.07107383971310553,-0.02203146430735001,-0.3736371407647282,"Lat: 21.214670181274414, Lng: 40.37532043457031",2026-02-15,2026-02-20,Luxury hotels in Taif during Hajj season,Regular Umrah related travel near Makkah region,21.21467018127441,40.37532043457031,0.0,False,False,True,False,False,False,True,False,True,False,False
شاليهات ويستن - Westin Chalet,-0.09095918602186626,0.6522073140641436,-0.3695461897403226,"Lat: 21.345915899999998, Lng: 40.467408999999996",2026-02-15,2026-02-20,Luxury hotels in Taif during Hajj season,Regular Umrah related travel near Makkah region,21.3459159,40.467409,0.0,False,False,True,False,False,False,True,False,True,False,False
فندق الردهة,-0.21164266706813825,-0.2467777237645132,-0.3307898116143747,"Lat: 21.4765032, Lng: 40.4903524",2026-02-15,2026-02-20,Hotels in Taif near Al Sail Al Kabir Miqat,Regular Umrah related travel near Makkah region,21.4765032,40.4903524,0.0,False,False,True,False,False,False,True,True,False,False,False
